ИД,Страна,Город,Широта,Долгота
626,MX,Mexico_City, 19.64745, -102.04897
627,BR,Sao_Paulo, -29.2975, -51.50361
628,DE,Berlin, 50.9803, 11.32903
629,US,Indiana, 39.78504, -85.76942
630,IN,Kolkata, 29.21399, 78.95693
631,IN,Kolkata, 19.21667, 73.08333
632,IR,Tehran, 32.65246, 51.67462
633,TN,Tunis, 36.08497, 9.37082
634,IT,Rome, 37.51803, 15.00913
635,FR,Paris, 46.32313, -0.45877
636,CA,Toronto, 45.40008, -73.58248
637,US,Chicago, 35.74788, -95.36969
638,DE,Berlin, 49.03685, 8.70745
639,DE,Berlin, 52.4581, 13.28702
640,KG,Bishkek, 40.93333, 73
641,JP,Tokyo, 36.24624, 139.07204
642,FR,Paris, 43.2907, 5.4384
643,DE,Berlin, 52.53048, 13.29371
644,SY,Damascus, 35.95664, 36.7138
645,US,Detroit, 42.7392, -84.62081
646,IT,Rome, 45.9836, 12.70038
647,DE,Berlin, 49.97704, 9.15214
648,BR,Recife, -8.05389, -34.88111
649,US,New_York, 40.81, -73.9625
650,BR,Fortaleza, -4.24444, -42.29444
651,CN,Shanghai, 36.81667, 117.81667
652,NL,Amsterdam, 52.31333, 6.92917
653,ID,Jakarta, -7.57897, 112.23109
654,RU,Moscow, 42.819, 47.1192
655,KR,Seoul, 37.1759, 128.9889
656,CZ,Prague, 50.598427, 13.610242
657,CA,Edmonton, 53.51684, -113.3187
658,TH,Bangkok, 6.25947, 102.05461
659,CA,Toronto, 45.40008, -73.58248
660,BR,Recife, -8.28333, -35.03333
661,US,Los_Angeles, 36.91023, -121.75689
662,BR,Sao_Paulo, -28.81833, -52.51028
663,FR,Paris, 48.90982, 2.45012
664,ET,Addis_Ababa, 6.03333, 37.55
665,SO,Mogadishu, -0.35817, 42.54536
666,MX,Matamoros, 25.87972, -97.50417
667,US,New_York, 41.54566, -71.29144
668,MX,Mexico_City, 16.75973, -93.11308
669,BE,Brussels, 50.71229, 4.52529
670,ES,Madrid, 39.96348, -4.83076
671,MX,Mexico_City, 19.32932, -98.1664
672,RU,Moscow, 57.97472, 33.2525
673,TH,Bangkok, 15.58552, 102.42587
674,PK,Karachi, 32.17629, 75.06583
675,CU,Havana, 23.15678, -81.24441
676,IN,Kolkata, 26.44931, 91.61356
677,BY,Minsk, 53.5942, 25.8191
678,RU,Moscow, 54.39304, 53.26023
679,KZ,Almaty, 47.46657, 84.87144
680,UA,Kiev, 46.65581, 32.6178
681,US,Chicago, 35.61452, -88.81395
682,US,Los_Angeles, 33.95015, -118.03917
683,CZ,Prague, 49.195061, 16.606836
684,US,New_York, 40.64621, -73.97069
685,JP,Tokyo, 35.06667, 135.21667
686,BR,Sao_Paulo, -25.42944, -50.00639
687,BE,Brussels, 50.71229, 4.52529
688,ET,Addis_Ababa, 6.03333, 37.55
689,GB,London, 50.7236, -3.52751
690,NG,Lagos, 4.92675, 6.26764
691,VU,Efate, -17.73648, 168.31366
692,IN,Kolkata, 25.6439, 77.9129
693,GB,London, 51.39148, -0.29825
694,GB,London, 51.65, -0.2
695,DE,Berlin, 51.08468, 7.11393
696,GB,London, 51.42708, -0.91979
697,UG,Kampala, 3.27833, 32.88667
698,UA,Kiev, 47.56494, 31.33078
699,US,New_York, 27.71809, -82.35176
700,US,Los_Angeles, 34.21639, -119.0376
701,SD,Khartoum, 11.8659, 34.3869
702,US,Los_Angeles, 34.95303, -120.43572
703,CN,Shanghai, 36.19278, 117.65694
704,RU,Moscow, 55.38752, 36.73307
705,IN,Kolkata, 16.06213, 76.0586
706,CL,Santiago, -32.45242, -71.23106
707,PK,Karachi, 32.57756, 71.52847
708,NL,Amsterdam, 51.65333, 5.2875
709,MX,Mexico_City, 19.32889, -99.32556
710,US,Chicago, 41.80753, -87.65644
711,RU,Moscow, 54.03876, 43.91385
712,IN,Kolkata, 26.2649, 81.54855
713,DZ,Algiers, 36.76775, 2.95924
714,US,New_York, 41.9001, -71.08977
715,UY,Montevideo, -33.38056, -56.52361
716,CO,Bogota, 7.83389, -72.47417
717,US,Honolulu, 20.88953, -156.47432
718,PL,Warsaw, 50.5107, 18.30056
719,ES,Madrid, 38.10558, -1.86343
720,RU,Moscow, 54.84444, 38.16694
721,PK,Karachi, 30.29184, 71.67164
722,BR,Recife, -8.28333, -35.03333
723,IN,Kolkata, 12.25282, 79.41727
724,PH,Manila, 9.6531, 124.3697
725,IN,Kolkata, 24.41288, 76.56719
726,US,New_York, 41.48199, -81.79819
727,DE,Berlin, 52.61131, 13.31783
728,US,Los_Angeles, 34.63915, -120.45794
729,TN,Tunis, 36.46917, 10.78222
730,PK,Karachi, 32.57756, 71.52847
731,RU,Krasnoyarsk, 58.23583, 92.48278
732,TR,Istanbul, 40.37528, 28.88222
733,IN,Kolkata, 22.88783, 84.13864
734,US,New_York, 40.94065, -73.99681
735,GB,London, 53.78333, -1.06667
736,GB,London, 57.47908, -4.22398
737,RU,Yekaterinburg, 58.7002, 59.4839
738,AR,Argentina, -34.64167, -60.47389
739,IN,Kolkata, 11.50526, 77.23826
740,CA,Toronto, 45.4473, -73.75335
741,IT,Rome, 40.72586, 8.55552
742,IT,Rome, 37.51803, 15.00913
743,HT,Port-au-Prince, 18.65297, -72.09391
744,IN,Kolkata, 18.87813, 72.93924
745,UA,Kiev, 47.56494, 31.33078
746,UG,Kampala, 3.02013, 30.91105
747,LR,Monrovia, 7.57944, -8.53778
748,US,Chicago, 41.72059, -87.70172
749,IT,Rome, 37.51803, 15.00913
750,GB,London, 53.49389, -1.29243
751,US,Chicago, 29.84576, -90.10674
752,RU,Moscow, 59.80917, 30.38167
753,US,Chicago, 38.58894, -89.99038
754,US,Chicago, 35.25064, -91.73625
755,US,Chicago, 35.74788, -95.36969
756,BR,Sao_Paulo, -28.81833, -52.51028
757,IN,Kolkata, 9.82564, 78.25795
758,AR,Argentina, -27.4338, -65.61427
759,RS,Belgrade, 44.22639, 22.53083
760,US,Los_Angeles, 32.9156, -117.14392
761,BD,Dhaka, 23.9028, 89.11943
762,FR,Paris, 50.75, 2.25
763,PH,Manila, 14.8361, 120.97844
764,CN,Shanghai, 41.09822, 120.74792
765,BR,Sao_Paulo, -20.25333, -43.80139
766,JP,Tokyo, 34.9, 137.5
767,BR,Fortaleza, -4.42472, -41.45861
768,AU,Sydney, -34.28853, 146.05093
769,DE,Berlin, 50.23019, 8.77155
770,US,New_York, 41.16704, -73.20483
771,US,Chicago, 32.44874, -99.73314
772,GB,London, 51.26, -2.1875
773,RU,Moscow, 43.96222, 43.63417
774,KR,Seoul, 36.6009, 126.665
775,US,Los_Angeles, 36.20829, -115.98391
776,PK,Karachi, 32.17629, 75.06583
777,AR,Argentina, -37.32167, -59.13316
778,JP,Tokyo, 36.24624, 139.07204
779,ES,Canary, 27.76056, -15.58602
780,LK,Colombo, 6.84019, 79.87116
781,US,Los_Angeles, 34.63915, -120.45794
782,CI,Abidjan, 5.27247, -3.59625
783,GB,London, 51.64316, -0.36053
784,SE,Stockholm, 59.33333, 18.28333
785,UZ,Tashkent, 40.78206, 72.34424
786,RU,Moscow, 54.03876, 43.91385
787,JP,Tokyo, 33.3213, 130.94098
788,BR,Sao_Paulo, -28.81833, -52.51028
789,UA,Zaporozhye, 49.41029, 38.15035
790,TH,Bangkok, 15.58552, 102.42587
791,MM,Yangon, 17.30858, 97.01124
792,US,New_York, 39.33427, -76.43941
793,AR,Argentina, -31.25033, -61.4867
794,CD,Lubumbashi, -8.73508, 24.99798
795,BR,Recife, -8.05389, -34.88111
796,IN,Kolkata, 12.04161, 75.35927
797,RU,Yekaterinburg, 56.9083, 60.8019
798,US,New_York, 42.93369, -72.27814
799,ES,Madrid, 37.49073, -2.77259
800,MX,Mexico_City, 19.8173, -97.35992
801,MX,Mexico_City, 17.94979, -94.91386
802,US,Chicago, 42.16808, -88.42814
803,US,New_York, 29.65163, -82.32483
804,US,Chicago, 32.35126, -95.30106
805,US,New_York, 41.48199, -81.79819
806,CN,Shanghai, 35.20889, 111.73861
807,IN,Kolkata, 27.9247, 78.40102
808,CL,Santiago, -36.9256, -73.02841
809,GB,London, 51.39148, -0.29825
810,IN,Kolkata, 32.55531, 76.12647
811,IN,Kolkata, 26.76628, 83.36889
812,FR,Paris, 43.61092, 3.87723
813,IT,Rome, 40.92298, 14.30935
814,JP,Tokyo, 33.3213, 130.94098
815,IN,Kolkata, 26.2649, 81.54855
816,US,Chicago, 32.5007, -94.74049
817,US,New_York, 37.52487, -77.55777
818,PH,Manila, 16.0438, 120.4861
819,US,New_York, 41.16704, -73.20483
820,GE,Tbilisi, 41.82143, 41.77921
821,US,New_York, 38.70734, -77.02303
822,CZ,Prague, 48.812737, 14.317466
823,US,Detroit, 42.30865, -83.48216
824,BR,Sao_Paulo, -22.53722, -42.98194
825,US,New_York, 40.72816, -74.07764
826,GB,London, 53.78333, -1.06667
827,BR,Sao_Paulo, -25.42944, -50.00639
828,JP,Tokyo, 36, 139.55722
829,MX,Mexico_City, 17.06542, -96.72365
830,MG,Antananarivo, -21.15, 46.58333
831,CM,Douala, 4.96667, 10.7
832,IN,Kolkata, 9.57046, 76.32756
833,US,New_York, 42.52787, -70.92866
834,IL,Jerusalem, 31.39547, 34.75699
835,DE,Berlin, 50.9803, 11.32903
836,MA,Casablanca, 33.43443, -5.22126
837,RU,Krasnoyarsk, 58.23583, 92.48278
838,US,Los_Angeles, 47.80527, -122.24064
839,DE,Berlin, 48.21644, 9.02596
840,DZ,Algiers, 35.21222, 2.31889
841,FR,Paris, 43.11667, 1.6
842,PK,Karachi, 29.38242, 70.91106
843,IN,Kolkata, 15.73628, 75.96976
844,NG,Lagos, 6.45407, 3.39467
845,GH,Accra, 7.06273, -1.4001
846,IT,Rome, 44.31771, 9.32241
847,DZ,Algiers, 36.72544, 3.55665
848,DE,Berlin, 49.03685, 8.70745
849,IN,Kolkata, 23.07492, 88.28637
850,MA,Casablanca, 33.43443, -5.22126
851,IR,Tehran, 36.64852, 51.49621
852,CH,Zurich, 47.30997, 8.52462
853,PK,Karachi, 32.87533, 71.57118
854,TR,Istanbul, 39.12074, 27.18052
855,US,Chicago, 41.47892, -87.45476
856,PT,Lisbon, 41.1053, -7.32097
857,US,Los_Angeles, 38.54491, -121.74052
858,TW,Taipei, 23.5654, 119.58627
859,GB,London, 50.79205, -1.08593
860,FR,Paris, 48, -4.1
861,US,New_York, 42.52787, -70.92866
862,DZ,Algiers, 36.06386, 4.62744
863,GB,London, 53.38333, -0.76667
864,BR,Sao_Paulo, -21.42917, -45.94722
865,US,Chicago, 37.95143, -91.77127
866,US,New_York, 41.16704, -73.20483
867,ET,Addis_Ababa, 6.03333, 37.55
868,IN,Kolkata, 28.98002, 77.70636
869,CO,Bogota, 5.20856, -74.73584
870,US,New_York, 38.91817, -78.19444
871,MM,Yangon, 16.68911, 98.50893
872,US,Los_Angeles, 34.21639, -119.0376
873,US,New_York, 43.61062, -72.97261
874,CO,Bogota, 10.98778, -74.95472
875,IN,Kolkata, 12.25282, 79.41727
876,MW,Blantyre, -13.7804, 34.4587
877,CN,Shanghai, 41.94175, 123.50266
878,IN,Kolkata, 10.58806, 77.24779
879,GB,London, 51.64316, -0.36053
880,PK,Karachi, 25.95533, 68.88871
881,KR,Seoul, 37.65639, 126.835
882,PH,Manila, 9.6531, 124.3697
883,PH,Manila, 12.97389, 123.99333
884,BG,Sofia, 41.57439, 24.71204
885,MX,Mexico_City, 17.94979, -94.91386
886,US,Los_Angeles, 32.9156, -117.14392
887,TR,Istanbul, 40.37528, 28.88222
888,NE,Niamey, 13.70727, 9.15013
889,BR,Belem, -0.71667, -48.52333
890,KE,Nairobi, 0.46005, 34.11169
891,US,New_York, 35.05266, -78.87836
892,ID,Jakarta, -7.57897, 112.23109
893,IT,Rome, 45.39402, 9.29109
894,PH,Manila, 12.37169, 123.62494
895,BR,Sao_Paulo, -21.41222, -42.19667
896,US,Denver, 39.72943, -104.83192
897,ID,Jakarta, -6.48167, 106.85417
898,CU,Havana, 20.14298, -77.43532
899,US,New_York, 42.35843, -71.05977
900,CZ,Prague, 49.183239, 15.454273
901,AR,Argentina, -31.4488, -60.93173
902,GB,London, 53.49389, -1.29243
903,IN,Kolkata, 30.81383, 75.16878
904,DE,Berlin, 52.2, 8.63333
905,GB,London, 56.56317, -2.58736
906,UA,Kiev, 47.56494, 31.33078
907,US,Los_Angeles, 34.14251, -118.25508
908,US,Los_Angeles, 33.7207, -116.21677
909,PK,Karachi, 32.17629, 75.06583
910,US,Denver, 39.72943, -104.83192
911,DE,Berlin, 53.59337, 9.47629
912,CU,Havana, 22.98212, -80.58556
913,RU,Moscow, 61.78491, 34.34691
914,TR,Istanbul, 37.58105, 29.26639
915,RU,Krasnoyarsk, 58.23583, 92.48278
916,KE,Nairobi, 0.03813, 36.36339
917,CN,Shanghai, 23.02677, 113.13148
918,DE,Berlin, 50.80019, 7.20769
919,US,Los_Angeles, 33.72255, -116.37697
920,AU,Sydney, -34.28853, 146.05093
921,JP,Tokyo, 36.75965, 137.36215
922,EC,Guayaquil, -2.90055, -79.00453
923,GM,Banjul, 13.56667, -15.6
924,IN,Kolkata, 24.41288, 76.56719
925,US,New_York, 41.9001, -71.08977
926,NL,Amsterdam, 52.14, 5.58472
927,GB,London, 57.47908, -4.22398
928,DZ,Algiers, 36.27462, 4.85668
929,NG,Lagos, 6.8485, 3.64633
930,US,New_York, 38.91817, -78.19444
931,US,New_York, 41.54566, -71.29144
932,DE,Berlin, 52.47774, 10.5511
933,BD,Dhaka, 22.83957, 91.84128
934,IN,Kolkata, 9.82564, 78.25795
935,GB,London, 53.78333, -1.06667
936,IN,Kolkata, 26.76628, 83.36889
937,IN,Kolkata, 30.81383, 75.16878
938,US,Chicago, 35.25064, -91.73625
939,US,Chicago, 41.72059, -87.70172
940,AR,Argentina, -27.4338, -65.61427
941,IN,Kolkata, 26.11527, 86.59509
942,US,Los_Angeles, 33.93113, -117.54866
943,BR,Sao_Paulo, -22.92306, -53.13722
944,IN,Kolkata, 26.44931, 91.61356
945,RU,Moscow, 56.03361, 35.96944
946,BY,Minsk, 55.1904, 30.2049
947,IN,Kolkata, 19.21667, 73.08333
948,IT,Rome, 45.39402, 9.29109
949,MW,Blantyre, -13.7804, 34.4587
950,BR,Sao_Paulo, -25.42778, -49.27306
951,NG,Lagos, 6.15038, 6.83042
952,US,Los_Angeles, 37.73604, -120.93549
953,CN,Shanghai, 36.81667, 117.81667
954,BR,Sao_Paulo, -25.42944, -50.00639
955,PH,Manila, 14.14989, 121.3152
956,DE,Berlin, 50.23019, 8.77155
957,CA,Toronto, 42.8334, -80.38297
958,CA,Halifax, 46.23899, -63.13414
959,RU,Moscow, 56.85836, 35.90057
960,RU,Moscow, 54.03876, 43.91385
961,TN,Tunis, 36.46917, 10.78222
962,MY,Kuala_Lumpur, 4.02219, 101.02083
963,IN,Kolkata, 22.75218, 72.68533
964,AU,Melbourne, -37.9, 145.18333
965,CA,Toronto, 45.40008, -73.58248
966,RU,Volgograd, 50.06, 43.2379
967,KZ,Aqtobe, 47.83333, 59.6
968,IN,Kolkata, 15.73628, 75.96976
969,US,New_York, 39.43534, -84.20299
970,ES,Madrid, 41.91738, 3.1631
971,IN,Kolkata, 21.46527, 83.97573
972,NG,Lagos, 9.58126, 8.2926
973,US,Chicago, 42.55308, -87.93341
974,CN,Shanghai, 31.64615, 120.74221
975,IT,Rome, 40.53123, 17.58522
976,DE,Berlin, 48.28259, 9.72749
977,PH,Manila, 10.31672, 123.89071
978,GB,London, 53.0233, -1.48119
979,US,Chicago, 31.84568, -102.36764
980,IN,Kolkata, 27.9247, 78.40102
981,US,Detroit, 42.7392, -84.62081
982,IT,Rome, 37.49223, 15.07041
983,CN,Shanghai, 36.81667, 117.81667
984,US,Chicago, 47.92526, -97.03285
985,IT,Rome, 41.55947, 14.66737
986,SY,Damascus, 35.95664, 36.7138
987,NG,Lagos, 7.6, 4.18333
988,CN,Shanghai, 37.30553, 120.82747
989,TT,Port_of_Spain, 10.66668, -61.51889
990,YE,Aden, 14.53767, 46.83187
991,FR,Paris, 46.67535, 5.55575
992,JP,Tokyo, 39.46667, 141.95
993,PR,Puerto_Rico, 18.03496, -66.8499
994,GE,Tbilisi, 41.82143, 41.77921
995,US,Chicago, 35.25064, -91.73625
996,JP,Tokyo, 35.815, 139.6853
997,US,New_York, 33.98154, -81.23621
998,HN,Tegucigalpa, 15.48131, -86.57415
999,US,Los_Angeles, 47.64995, -117.23991
1000,BR,Sao_Paulo, -28.81833, -52.51028
1001,ES,Madrid, 40.42386, -3.53261
1002,US,Chicago, 33.41012, -91.06177
1003,US,New_York, 41.48199, -81.79819
1004,DE,Berlin, 53.6052, 10.03988
1005,US,New_York, 30.17746, -81.38758
1006,CN,Shanghai, 31.64615, 120.74221
1007,PL,Warsaw, 50.86079, 17.4674
1008,US,New_York, 39.32011, -76.51552
1009,CN,Shanghai, 35.50056, 117.63083
1010,IN,Kolkata, 11.12018, 76.11996
1011,PK,Karachi, 31.82539, 72.54064
1012,ID,Jakarta, -7.73379, 113.69785
1013,CO,Bogota, 7.83389, -72.47417
1014,CN,Shanghai, 36.81667, 117.81667
1015,KR,Seoul, 36.20389, 127.08472
1016,BR,Bahia, -12.91667, -39.25
1017,NL,Amsterdam, 52.31333, 6.92917
1018,TN,Tunis, 37.16911, 10.03478
1019,TH,Bangkok, 14.37395, 100.48528
1020,US,New_York, 33.54428, -84.23381
1021,CN,Shanghai, 33.78333, 114.51667
1022,US,New_York, 37.60876, -77.37331
1023,CN,Shanghai, 37.30553, 120.82747
1024,RU,Samara, 53.37596, 51.3452
1025,DZ,Algiers, 35.06544, 1.04945
1026,UA,Kiev, 50.75932, 25.34244
1027,IN,Kolkata, 12.25282, 79.41727
1028,IT,Rome, 37.51803, 15.00913
1029,FR,Paris, 45.73333, 4.91667
1030,RU,Samara, 53.37596, 51.3452
1031,BE,Brussels, 50.8, 3.16667
1032,RU,Moscow, 53.53395, 33.72798
1033,US,Chicago, 41.47892, -87.45476
1034,KR,Seoul, 36.20389, 127.08472
1035,TR,Istanbul, 40.1675, 34.37389
1036,TH,Bangkok, 13.8196, 100.04427
1037,TJ,Dushanbe, 38.55632, 69.01354
1038,NL,Amsterdam, 51.44889, 5.51978
1039,MY,Kuching, 5.90702, 116.10146
1040,BR,Santarem, -3.20333, -52.20639
1041,BR,Fortaleza, -4.16694, -40.7475
1042,DE,Berlin, 52.4581, 13.28702
1043,DE,Berlin, 52.59319, 13.32127
1044,RU,Moscow, 44.98901, 38.94324
1045,PT,Lisbon, 37.08819, -8.2503
1046,NL,Amsterdam, 52.71083, 5.74861
1047,US,New_York, 28.54944, -81.77285
1048,FR,Paris, 43.83125, 5.03586
1049,IT,Rome, 44.31771, 9.32241
1050,IN,Kolkata, 19.30157, 72.85107
1051,RU,Moscow, 53.77166, 38.12408
1052,CZ,Prague, 49.195061, 16.606836
1053,JP,Tokyo, 33.4425, 129.96972
1054,AR,Argentina, -54.8, -68.3
1055,MD,Chisinau, 48.15659, 28.28489
1056,US,Los_Angeles, 44.99012, -123.02621
1057,IN,Kolkata, 18.18158, 76.03889
1058,IT,Rome, 45.79377, 8.88104
1059,TH,Bangkok, 6.25947, 102.05461
1060,DK,Copenhagen, 55.67938, 12.53463
1061,IL,Jerusalem, 31.39547, 34.75699
1062,DE,Berlin, 51.08468, 7.11393
1063,TH,Bangkok, 14.37395, 100.48528
1064,CR,Costa_Rica, 9.92787, -84.13722
1065,RU,Yekaterinburg, 56.11281, 69.49015
1066,US,Chicago, 45.16024, -93.08883
1067,US,Los_Angeles, 47.64995, -117.23991
1068,AU,Melbourne, -38.16604, 145.13643
1069,RU,Krasnoyarsk, 55.54028, 89.20083
1070,US,Detroit, 42.30865, -83.48216
1071,DE,Berlin, 49.68369, 8.61839
1072,US,Los_Angeles, 33.95015, -118.03917
1073,TN,Tunis, 36.46917, 10.78222
1074,GB,London, 50.82882, -0.32247
1075,FR,Paris, 46.32313, -0.45877
1076,BR,Sao_Paulo, -29.2975, -51.50361
1077,AR,Argentina, -31.4488, -60.93173
1078,UZ,Tashkent, 40.78206, 72.34424
1079,ID,Jakarta, -1.6, 103.61667
1080,FR,Paris, 43.61058, 1.33467
1081,MK,Skopje, 41.92361, 20.91361
1082,DE,Berlin, 48.35693, 10.98461
1083,GB,London, 50.82882, -0.32247
1084,CM,Douala, 4.2475, 9.00472
1085,FR,Paris, 43.61092, 3.87723
1086,GB,London, 52.66277, -2.01111
1087,IT,Rome, 43.78956, 7.60872
1088,BR,Sao_Paulo, -20.25333, -43.80139
1089,US,Chicago, 41.85059, -87.882
1090,PH,Manila, 9.3337, 122.8637
1091,US,New_York, 28.54944, -81.77285
1092,US,Chicago, 31.76212, -95.63079
1093,US,Denver, 39.57582, -105.11221
1094,MQ,Martinique, 14.67751, -60.94228
1095,PK,Karachi, 29.69221, 72.54566
1096,RU,Moscow, 43.96222, 43.63417
1097,AR,Argentina, -37.32167, -59.13316
1098,IN,Kolkata, 26.2649, 81.54855
1099,BR,Maceio, -10.91722, -37.65
1100,IN,Kolkata, 24.41288, 76.56719
1101,FR,Paris, 50.75, 2.25
1102,HN,Tegucigalpa, 15.48131, -86.57415
1103,US,Chicago, 32.44874, -99.73314
1104,RU,Vladivostok, 45.47885, 133.42825
1105,US,New_York, 42.4251, -71.06616
1106,CN,Shanghai, 35.64889, 117.27583
1107,US,Denver, 39.72943, -104.83192
1108,RU,Moscow, 54.90083, 38.07083
1109,US,Chicago, 32.35126, -95.30106
1110,RU,Moscow, 64.5635, 39.8302
1111,PH,Manila, 6.95194, 121.96361
1112,PL,Warsaw, 51.14942, 15.00835
1113,DE,Berlin, 51.47805, 6.8625
1114,AR,Argentina, -34.74785, -58.70072
1115,AZ,Baku, 38.45598, 48.87498
1116,PL,Warsaw, 54.60528, 18.34717
1117,GB,London, 51.78967, 1.15597
1118,RU,Moscow, 64.5635, 39.8302
1119,DE,Berlin, 53.6052, 10.03988
1120,PH,Manila, 6.33444, 124.95278
1121,EG,Cairo, 31.20176, 29.91582
1122,BR,Sao_Paulo, -22.45667, -47.53028
1123,US,Los_Angeles, 37.71715, -122.40433
1124,US,New_York, 26.2173, -80.22588
1125,UZ,Tashkent, 41.29444, 69.67639
1126,GB,London, 53.46506, -1.47217
1127,US,Los_Angeles, 47.80527, -122.24064
1128,IN,Kolkata, 12.95629, 78.27539
1129,BR,Sao_Paulo, -25.42778, -49.27306
1130,BR,Cuiaba, -14.66463, -52.35558
1131,US,New_York, 39.00622, -77.4286
1132,US,Chicago, 41.72059, -87.70172
1133,RU,Yekaterinburg, 58.63667, 59.80222
1134,MZ,Maputo, -23.85972, 35.34722
1135,PH,Manila, 10.13361, 124.84472
1136,CN,Shanghai, 30.24706, 115.04814
1137,CL,Santiago, -30.60106, -71.19901
1138,BY,Minsk, 53.5942, 25.8191
1139,PK,Karachi, 27.52948, 68.75915
1140,KR,Seoul, 36.20389, 127.08472
1141,RU,Moscow, 55.63711, 37.38115
1142,CZ,Prague, 50.073658, 14.418540
1143,AR,Argentina, -31.25033, -61.4867
1144,PT,Lisbon, 41.20485, -8.33147
1145,US,New_York, 41.66394, -83.55521
1146,MX,Mexico_City, 20.21322, -100.88023
1147,CU,Havana, 23.04419, -82.00919
1148,PA,Panama, 8.88988, -79.62603
1149,IN,Kolkata, 15.5439, 73.7553
1150,US,New_York, 40.67705, -73.89125
1151,US,Los_Angeles, 36.20829, -115.98391
1152,CO,Bogota, 5.6561, -75.87877
1153,CN,Shanghai, 34.86472, 117.55417
1154,CO,Bogota, 7.83389, -72.47417
1155,GN,Conakry, 9.535, -13.68778
1156,IN,Kolkata, 25.13915, 73.06784
1157,NG,Lagos, 7.6, 4.18333
1158,AU,Sydney, -34.88422, 150.60036
1159,CN,Shanghai, 37.73222, 115.70111
1160,TR,Istanbul, 37.05944, 37.3825
1161,DE,Berlin, 52.47774, 10.5511
1162,US,Los_Angeles, 34.14251, -118.25508
1163,XK,Belgrade, 42.62833, 20.89389
1164,TH,Bangkok, 15.46063, 99.89166
1165,IT,Rome, 36.92574, 14.72443
1166,MK,Skopje, 42, 21.32778
1167,PH,Manila, 10.20898, 123.758
1168,US,Chicago, 37.95143, -91.77127
1169,NL,Amsterdam, 51.95838, 4.47124
1170,FR,Paris, 48.98333, 2.61667
1171,PE,Lima, -11.94306, -76.70944
1172,TH,Bangkok, 6.25947, 102.05461
1173,ES,Madrid, 43.32686, -2.98884
1174,SL,Freetown, 8.48714, -13.2356
1175,PH,Manila, 12.35275, 121.06761
1176,IQ,Baghdad, 32.61603, 44.02488
1177,US,Chicago, 41.8542, -87.66561
1178,FR,Paris, 43.61058, 1.33467
1179,DE,Berlin, 50.09019, 8.4493
1180,PT,Lisbon, 41.1053, -7.32097
1181,ZA,Johannesburg, -26.93366, 29.24152
1182,US,New_York, 32.54044, -82.90375
1183,TR,Istanbul, 37.31309, 40.74357
1184,US,Chicago, 32.44874, -99.73314
1185,DZ,Algiers, 36.06386, 4.62744
1186,BR,Sao_Paulo, -19.7625, -44.31389
1187,TR,Istanbul, 38.37255, 34.02537
1188,NI,Managua, 13.48082, -86.58208
1189,BR,Sao_Paulo, -25.42778, -49.27306
1190,CN,Shanghai, 36.81667, 117.81667
1191,ES,Madrid, 41.63976, 2.35739
1192,IN,Kolkata, 17.54907, 82.85749
1193,PK,Karachi, 32.17629, 75.06583
1194,RU,Moscow, 58.1908, 40.17171
1195,FR,Paris, 43.61092, 3.87723
1196,AU,Sydney, -34.88422, 150.60036
1197,US,New_York, 39.00622, -77.4286
1198,DE,Berlin, 53.6052, 10.03988
1199,NL,Amsterdam, 52.09, 5.23333
1200,IT,Rome, 40.87329, 14.43865
1201,TR,Istanbul, 39.59611, 27.02444
1202,KR,Seoul, 36.6009, 126.665
1203,NA,Windhoek, -21.98333, 16.91667
1204,CN,Shanghai, 27.85, 112.9
1205,PR,Puerto_Rico, 18.42745, -67.15407
1206,US,New_York, 33.08014, -83.2321
1207,LT,Vilnius, 54.39635, 24.04142
1208,BR,Recife, -8.05389, -34.88111
1209,US,Denver, 40.34912, -111.90466
1210,GB,London, 52.41667, 0.75
1211,RO,Bucharest, 44.43579, 26.01649
1212,CA,Toronto, 45.43341, -73.86586
1213,IL,Jerusalem, 31.39547, 34.75699
1214,ES,Madrid, 40.70995, 0.57856
1215,US,Chicago, 40.56754, -89.64066
1216,JP,Tokyo, 35, 136.51667
1217,US,Denver, 40.34912, -111.90466
1218,US,Chicago, 38.58894, -89.99038
1219,US,Chicago, 45.0408, -93.263
1220,LK,Colombo, 6.9909, 79.883
1221,GB,London, 51.62907, -0.74934
1222,RU,Moscow, 55.64776, 38.02486
1223,RU,Moscow, 46.7055, 38.2739
1224,IN,Kolkata, 26.2649, 81.54855
1225,CU,Havana, 23.04419, -82.00919
1226,MZ,Maputo, -23.85972, 35.34722
1227,JP,Tokyo, 35.48199, 137.02166
1228,DE,Berlin, 54.52156, 9.5586
1229,US,Chicago, 44.27804, -88.27205
1230,NA,Windhoek, -21.98333, 16.91667
1231,BR,Sao_Paulo, -21.42917, -45.94722
1232,BR,Sao_Paulo, -22.57306, -47.1725
1233,DE,Berlin, 52.86147, 9.5926
1234,TH,Bangkok, 13.44581, 101.18445
1235,CN,Shanghai, 42.64031, 125.51176
1236,DE,Berlin, 50.9803, 11.32903
1237,PE,Lima, -3.74912, -73.25383
1238,EC,Guayaquil, -2.90055, -79.00453
1239,NL,Amsterdam, 51.955, 5.22778
1240,MY,Kuala_Lumpur, 1.6561, 103.6032
1241,DO,Santo_Domingo, 18.20854, -71.10077
1242,GB,London, 51.62907, -0.74934
1243,JM,Jamaica, 18.00747, -76.78319
1244,JP,Tokyo, 35, 136.51667
