ЧЛВК_ИД,Тип_воина,Предводитель_ИД,Здоровье,Броня,Оружие
16256,BlackKnight,-1,29,55,1
16270,Mummy,-1,37,94,71
16297,Gremlin,-1,31,11,6
16325,Pegasus,-1,94,80,47
16349,Sprite,-1,93,59,51
16384,Rogue,-1,60,46,96
16397,Hydra,-1,59,80,80
16407,CentaurCaptain,-1,88,99,78
16408,Monk,-1,31,11,20
16411,ArchDevil,-1,53,47,44
16491,EvilEye,-1,46,100,15
16501,ChaosHydra,-1,35,78,5
16542,DreadKnight,-1,90,62,5
16552,ObsidianGargoyle,-1,9,93,40
16613,RedDragon,-1,74,69,30
16615,HellHound,-1,63,39,66
16619,Roc,-1,95,31,44
16691,CyclopsKing,-1,14,21,56
16759,Monk,-1,98,7,9
16804,HarpyHag,-1,70,89,49
16828,Griffin,-1,78,12,14
16858,Ogre,-1,13,36,51
16882,Manticore,-1,4,98,63
16885,Mummy,-1,28,53,98
16908,Magog,-1,86,73,35
16914,Halberdier,-1,40,70,45
16926,Rogue,-1,21,30,31
16933,Wraith,-1,18,29,34
17005,RoyalGriffin,-1,68,66,69
17007,AirElemental,-1,61,11,51
17024,Wight,-1,52,90,64
17043,Halberdier,-1,6,58,6
17093,RedDragon,-1,87,26,71
17123,AzureDragon,-1,74,83,66
17138,StormElemental,-1,42,34,6
17175,Halfling,-1,70,88,3
17190,Efreet,-1,41,31,77
17204,NagaQueen,-1,87,46,48
17238,SkeletonWarrior,-1,60,34,69
17240,HellHound,-1,69,43,82
17277,Titan,-1,54,99,32
17284,EnergyElemental,-1,83,33,22
17309,Basilisk,-1,84,30,26
17314,Harpy,-1,68,7,16
17331,DreadKnight,-1,20,68,82
17355,BlackDragon,-1,84,58,38
17360,HornedDemon,-1,29,9,32
17388,Scorpicore,-1,83,47,45
17397,RustDragon,-1,37,55,2
17410,Pikeman,-1,14,51,35
17435,Harpy,-1,33,29,37
17441,DragonFly,-1,56,44,71
17443,WoodElf,-1,77,92,35
17451,Harpy,-1,11,30,57
17458,BattleDwarf,-1,65,60,65
17501,Cavalier,-1,10,12,35
17536,WaterElemental,-1,89,32,26
17555,EarthElemental,-1,67,32,12
17557,Mummy,-1,31,47,34
17583,StormElemental,-1,30,3,99
17594,DragonFly,-1,91,57,77
17621,Hydra,-1,82,65,62
17646,BoneDragon,-1,13,71,94
17649,IceElemental,-1,81,54,33
17666,BattleDwarf,-1,84,51,37
17679,Rogue,-1,11,66,68
17691,Phoenix,-1,82,22,47
17725,Roc,-1,65,9,86
17744,Naga,-1,23,63,82
17773,AirElemental,-1,46,62,83
17778,StoneGargoyle,-1,91,25,13
17783,DendroidSoldier,-1,26,87,38
17831,Magog,-1,28,13,38
17841,Archer,-1,83,69,87
17849,StoneGargoyle,-1,90,93,74
17925,MightyGorgon,-1,66,18,6
17944,GhostDragon,-1,45,85,5
17989,Skeleton,-1,85,23,26
18013,Champion,-1,14,66,64
18015,GreenDragon,-1,79,83,17
18073,Behemoth,-1,89,45,39
18082,Pikeman,-1,11,79,87
18088,CentaurCaptain,-1,92,96,12
18095,MightyGorgon,-1,52,44,100
18104,Cerberus,-1,16,8,77
18173,RustDragon,-1,100,67,83
18175,Troglodyte,-1,18,20,68
18213,Gog,-1,80,97,85
18223,DragonFly,-1,88,74,78
18301,HarpyHag,-1,58,6,94
18327,Zombie,-1,46,89,55
18331,CentaurCaptain,-1,48,41,63
18356,MasterGenie,-1,85,36,96
18393,Archangel,-1,32,93,79
18466,StoneGolem,-1,82,17,53
18499,RustDragon,-1,95,79,84
18501,GoldGolem,-1,98,13,64
18508,ArchDevil,-1,47,16,90
18512,LizardWarrior,-1,99,13,18
18517,Boar,-1,100,57,93
18539,Archangel,-1,41,96,97
18544,VampireLord,-1,6,49,17
18559,Cavalier,-1,58,61,44
18578,HarpyHag,-1,54,50,100
18601,Beholder,-1,11,70,25
18751,Gnoll,-1,95,1,96
18757,SkeletonWarrior,-1,59,54,12
18777,Nomad,-1,73,56,6
18780,GoldDragon,-1,1,75,22
18814,Roc,-1,76,74,60
18818,Wyvern,-1,24,5,30
18834,Sprite,-1,44,80,49
18844,GreenDragon,-1,97,44,92
18871,Marksman,-1,71,41,41
18873,GnollMarauder,-1,28,99,84
18890,Devil,-1,1,74,77
18930,Phoenix,-1,48,24,47
18934,Archer,-1,3,2,43
18941,HornedDemon,-1,48,97,76
18976,Zombie,-1,83,38,37
19019,CrystalDragon,-1,3,67,66
19033,MedusaQueen,-1,48,90,22
19053,Sprite,-1,41,71,30
19056,Genie,-1,63,31,51
19072,BlackDragon,-1,20,83,51
19098,PsychicElemental,-1,83,22,5
19100,MasterGenie,-1,50,9,64
19103,GreenDragon,-1,48,80,95
19155,Mummy,-1,84,28,36
19163,WoodElf,-1,5,49,63
19195,BlackDragon,-1,82,50,46
19204,Archangel,-1,37,29,53
19233,AncientBehemoth,-1,55,59,59
19242,InfernalTroglodyte,-1,91,74,52
19264,CentaurCaptain,-1,90,26,60
19270,Minotaur,-1,40,24,87
19279,Archer,-1,32,24,95
19292,Halberdier,-1,67,1,87
19370,Mummy,-1,59,83,100
19381,Peasant,-1,10,65,3
19401,Monk,-1,6,12,70
19423,StoneGolem,-1,28,4,35
19427,Archangel,-1,19,26,75
19481,HellHound,-1,18,65,12
19484,WaterElemental,-1,4,97,48
19510,Marksman,-1,14,66,50
19515,DiamondGolem,-1,66,56,85
19518,Troglodyte,-1,81,97,27
19534,RustDragon,-1,77,94,60
19585,Gremlin,-1,87,39,59
19682,ChaosHydra,-1,68,59,79
19709,Zombie,-1,28,33,89
19722,Halberdier,-1,79,63,34
19790,Scorpicore,-1,63,53,76
19813,CentaurCaptain,-1,34,15,32
19825,Medusa,-1,69,90,47
19847,Medusa,-1,92,22,33
19912,AncientBehemoth,-1,34,90,80
19919,Goblin,-1,21,39,79
19976,RedDragon,-1,51,64,75
19986,AncientBehemoth,-1,5,85,16
20013,ChaosHydra,-1,84,20,13
20020,IronGolem,-1,91,98,93
20037,Troglodyte,-1,46,89,45
20053,Manticore,-1,27,47,13
20103,Giant,-1,27,100,73
20217,Vampire,-1,22,96,43
20219,GnollMarauder,-1,31,55,75
20270,IronGolem,-1,46,72,97
20296,Gorgon,-1,9,87,68
20325,DendroidSoldier,-1,56,49,98
20328,DragonFly,-1,16,32,17
20336,Ogre,-1,62,38,74
20346,CentaurCaptain,-1,55,70,52
20386,FaerieDragon,-1,98,44,83
20400,Hydra,-1,45,26,22
20426,Mummy,-1,3,59,99
20444,Crusader,-1,14,22,99
20454,Halfling,-1,96,75,31
20527,PitLord,-1,32,62,55
20532,BattleDwarf,-1,60,39,87
20545,DendroidGuard,-1,29,80,94
20581,Troglodyte,-1,26,83,86
20588,Goblin,-1,65,32,4
20599,SkeletonWarrior,-1,60,95,91
20612,Angel,-1,82,65,42
20633,NagaQueen,-1,3,37,49
20636,Naga,-1,27,44,31
20705,WolfRaider,-1,17,63,61
20718,PsychicElemental,-1,30,81,28
20725,InfernalTroglodyte,-1,39,9,85
20770,WolfRaider,-1,36,90,43
20776,Magog,-1,39,47,67
20789,Magog,-1,46,98,73
20811,AzureDragon,-1,73,28,32
20846,HarpyHag,-1,43,10,14
20857,StoneGolem,-1,95,35,83
20860,RoyalGriffin,-1,78,22,27
20870,Harpy,-1,80,18,23
20902,DreadKnight,-1,28,80,33
20924,Wraith,-1,51,22,51
20925,ChaosHydra,-1,77,56,88
20951,BlackDragon,-1,89,1,22
21015,Wight,-1,14,64,35
21033,GhostDragon,-1,91,3,72
21050,Sharpshooter,-1,78,43,79
21054,DragonFly,-1,56,35,13
21057,MagicElemental,-1,59,69,43
21074,Sprite,-1,79,40,99
21081,Griffin,-1,84,45,35
21120,Enchanter,-1,70,13,50
21163,Gog,-1,65,78,57
21176,Pikeman,-1,10,63,44
21192,Familiar,-1,39,43,49
21205,BoneDragon,-1,31,39,37
21268,WoodElf,-1,34,85,11
21280,Marksman,-1,100,70,14
21311,Cavalier,-1,41,21,22
21321,Troll,-1,20,35,73
21399,WaterElemental,-1,31,54,64
21412,Firebird,-1,38,6,92
21418,AncientBehemoth,-1,98,89,75
21482,Lich,-1,8,49,97
21507,Gnoll,-1,13,60,72
21509,Beholder,-1,98,79,68
21510,Naga,-1,59,17,97
21541,DendroidGuard,-1,48,28,6
21574,ArchMage,-1,71,80,41
21614,Harpy,-1,10,93,83
21624,Genie,-1,33,22,87
21664,PowerLich,-1,100,7,94
21676,Angel,-1,74,68,67
21685,Beholder,-1,94,57,24
21701,Imp,-1,46,14,31
21727,MasterGenie,-1,26,16,87
21753,EarthElemental,-1,69,45,72
21759,BoneDragon,-1,80,27,42
21773,Gremlin,-1,77,70,8
21808,SkeletonWarrior,-1,2,27,51
21811,Sharpshooter,-1,41,99,54
21877,Scorpicore,-1,5,55,91
21904,Pikeman,-1,85,93,14
21912,Gog,-1,18,44,30
21921,Goblin,-1,76,3,32
21936,Dwarf,-1,37,67,43
21946,InfernalTroglodyte,-1,10,63,22
21952,RedDragon,-1,63,2,3
21973,WoodElf,-1,53,30,70
21997,Boar,-1,90,12,50
22014,Centaur,-1,32,57,73
22064,DendroidGuard,-1,79,63,19
22091,Dwarf,-1,83,40,9
22121,WolfRider,-1,22,42,27
22135,GhostDragon,-1,48,15,1
22150,Giant,-1,98,100,23
22159,Halberdier,-1,24,15,21
22172,PsychicElemental,-1,5,100,92
22177,AncientBehemoth,-1,100,42,85
22254,SerpentFly,-1,45,42,56
22282,BlackDragon,-1,55,13,94
22287,HarpyHag,-1,99,42,5
22295,WolfRaider,-1,29,54,35
22309,EarthElemental,-1,28,81,70
22340,Dwarf,-1,82,75,53
22353,Familiar,-1,54,81,84
22354,DiamondGolem,-1,63,1,31
22377,VampireLord,-1,43,16,57
22427,Centaur,-1,80,40,60
22428,DiamondGolem,-1,46,39,9
22454,ChaosHydra,-1,39,94,54
22458,ObsidianGargoyle,-1,21,47,36
22484,MasterGenie,-1,99,88,94
22518,Griffin,-1,51,13,34
22524,Ogre,-1,77,61,72
22565,AzureDragon,-1,86,6,70
22584,Demon,-1,53,19,95
22593,Beholder,-1,49,15,96
22596,Dwarf,-1,25,12,65
22610,FireElemental,-1,37,84,7
22611,Halfling,-1,45,100,76
22621,RoyalGriffin,-1,20,91,49
22642,Boar,-1,62,72,32
22648,MasterGenie,-1,17,42,42
22649,StoneGolem,-1,54,3,27
22662,CyclopsKing,-1,81,22,9
22668,Medusa,-1,50,77,5
22681,MinotaurKing,-1,8,52,49
22700,OrcChieftain,-1,24,93,49
22706,Centaur,-1,50,2,27
22713,Zombie,-1,53,28,16
22724,SkeletonWarrior,-1,87,68,65
22758,Goblin,-1,68,6,32
22770,Minotaur,-1,86,45,82
22785,Cyclops,-1,41,77,64
22787,Zealot,-1,12,73,83
22789,MinotaurKing,-1,48,76,66
22804,Dwarf,-1,56,63,50
22805,BlackKnight,-1,97,23,77
22816,Pikeman,-1,78,69,11
22818,WolfRaider,-1,1,37,26
22865,GnollMarauder,-1,87,76,57
22885,MightyGorgon,-1,84,52,87
22898,AncientBehemoth,-1,85,45,95
22966,Rogue,-1,35,54,15
22968,Halfling,-1,21,68,25
22975,EvilEye,-1,75,67,97
22991,WolfRider,-1,19,1,85
23044,Cavalier,-1,15,36,91
23187,InfernalTroglodyte,-1,97,64,68
23207,IceElemental,-1,72,7,84
23223,Pegasus,-1,60,50,85
23246,Rogue,-1,52,23,51
23274,Pegasus,-1,12,19,96
23299,DendroidGuard,-1,59,13,19
23392,Wraith,-1,15,47,8
23393,Dwarf,-1,8,29,7
23411,Goblin,-1,95,56,71
23446,WolfRider,-1,86,20,78
23454,Hobgoblin,-1,96,13,6
23462,Sprite,-1,29,92,82
23467,InfernalTroglodyte,-1,38,15,63
23484,Phoenix,-1,82,30,2
23491,EfreetSultan,-1,58,27,90
23494,CentaurCaptain,-1,77,9,86
23500,WaterElemental,-1,56,95,55
23521,ArchDevil,-1,79,99,61
23547,Monk,-1,29,12,76
23552,RedDragon,-1,69,9,9
23560,GoldGolem,-1,86,98,37
23583,BlackDragon,-1,18,79,46
23594,WalkingDead,-1,90,31,61
23610,StoneGolem,-1,15,78,64
23683,SkeletonWarrior,-1,68,75,61
23690,AncientBehemoth,-1,89,96,73
23695,IronGolem,-1,53,62,86
23721,WyvernMonarch,-1,57,11,6
23798,CyclopsKing,-1,31,34,88
23803,Unicorn,-1,61,38,70
23850,Boar,-1,41,65,58
23851,MightyGorgon,-1,26,32,71
23943,Halberdier,-1,51,27,11
23946,WolfRaider,-1,81,70,48
23995,GoldDragon,-1,48,23,44
24006,Harpy,-1,24,52,77
24018,GoldDragon,-1,66,54,92
24024,WaterElemental,-1,96,75,79
24042,DendroidSoldier,-1,21,18,24
24059,Vampire,-1,76,38,87
24078,StoneGolem,-1,72,93,90
24086,SilverPegasus,-1,83,46,52
24091,DiamondGolem,-1,14,93,37
24123,Zealot,-1,45,9,62
24127,Mage,-1,2,73,12
24152,Scorpicore,-1,37,47,46
24161,GhostDragon,-1,24,22,2
24225,GhostDragon,-1,22,19,1
24237,BlackKnight,-1,30,11,16
24243,HarpyHag,-1,7,97,56
24287,Lizardman,-1,29,15,51
24295,Griffin,-1,93,32,85
24298,Beholder,-1,43,67,63
24379,DreadKnight,-1,94,30,15
24406,RustDragon,-1,34,11,88
24460,Halfling,-1,93,74,38
24481,Efreet,-1,24,75,36
24540,PitFiend,-1,36,24,46
24541,Minotaur,-1,56,60,57
24543,DendroidSoldier,-1,21,9,9
24547,WolfRider,-1,71,85,13
24594,Cyclops,-1,71,33,98
24618,Mummy,-1,40,68,13
24631,DendroidSoldier,-1,8,80,9
24639,OgreMage,-1,75,49,87
24658,MightyGorgon,-1,22,92,72
24704,CyclopsKing,-1,12,55,28
24705,SerpentFly,-1,54,4,25
24715,Lizardman,-1,15,89,53
24743,GoldGolem,-1,93,19,3
24754,IceElemental,-1,43,100,32
24760,StormElemental,-1,17,71,93
24791,ObsidianGargoyle,-1,58,70,75
24807,Cerberus,-1,42,82,78
24811,EfreetSultan,-1,99,10,55
24832,Vampire,-1,16,63,35
24885,Centaur,-1,87,41,30
24988,AirElemental,-1,17,99,11
24993,Harpy,-1,30,64,23
25008,Lich,-1,100,80,45
25009,Crusader,-1,18,36,16
25010,AncientBehemoth,-1,57,59,19
25029,Boar,-1,16,57,34
25030,NagaQueen,-1,27,77,66
25048,Giant,-1,28,26,79
25102,Firebird,-1,83,71,69
25107,MedusaQueen,-1,66,78,65
25162,IceElemental,-1,57,23,35
25219,Magog,-1,73,72,22
25221,MedusaQueen,-1,87,68,20
25274,StormElemental,-1,74,26,65
25281,Pixie,-1,89,99,50
25305,Manticore,-1,20,89,56
25314,Monk,-1,62,73,18
25321,DiamondGolem,-1,62,34,96
25345,EvilEye,-1,71,9,53
25359,Wraith,-1,88,21,14
25373,Sharpshooter,-1,84,54,20
25378,Hobgoblin,-1,15,33,87
25382,Troglodyte,-1,26,46,97
25401,Sprite,-1,60,22,39
25452,GreenDragon,-1,27,11,5
25482,Marksman,-1,50,37,97
25485,GoldGolem,-1,11,8,97
25505,OgreMage,-1,45,74,91
25518,Zealot,-1,56,64,88
25547,Dwarf,-1,75,11,76
25560,WolfRider,-1,61,69,2
25570,MagmaElemental,-1,82,22,20
25573,DreadKnight,-1,19,33,8
25617,HellHound,-1,75,22,5
25625,GnollMarauder,-1,59,94,45
25642,Unicorn,-1,93,45,50
25654,PsychicElemental,-1,100,38,94
25667,Nomad,-1,97,22,6
25677,InfernalTroglodyte,-1,73,49,42
25687,MinotaurKing,-1,71,83,6
25712,Peasant,-1,45,1,35
25762,DiamondGolem,-1,63,74,48
25837,ChaosHydra,-1,90,30,76
25860,Hobgoblin,-1,66,1,17
25885,ArchMage,-1,38,86,48
26006,RustDragon,-1,69,91,95
26062,Skeleton,-1,12,25,63
26069,GhostDragon,-1,48,1,33
26089,VampireLord,-1,80,86,74
26106,FaerieDragon,-1,20,6,1
26131,Unicorn,-1,93,71,41
26139,Hydra,-1,85,34,68
26142,Pikeman,-1,12,90,65
26213,DragonFly,-1,16,21,59
26225,IronGolem,-1,26,88,84
26234,GrandElf,-1,5,23,19
26237,NagaQueen,-1,45,39,41
26253,VampireLord,-1,63,19,89
26264,FireElemental,-1,32,85,38
26267,Thunderbird,-1,42,70,100
26276,Archangel,-1,3,79,39
26291,Troll,-1,14,78,17
26292,Angel,-1,19,79,70
26303,ArchDevil,-1,41,27,57
26316,Champion,-1,84,80,28
26357,FireElemental,-1,71,35,38
26405,Peasant,-1,58,45,15
26413,Phoenix,-1,41,99,69
26424,DragonFly,-1,81,43,84
26472,Gorgon,-1,71,20,38
26493,IceElemental,-1,90,97,40
26530,MasterGremlin,-1,82,99,29
26566,MasterGenie,-1,21,26,97
26571,Wight,-1,30,78,57
26572,Monk,-1,73,25,64
26611,Thunderbird,-1,56,51,93
26667,MinotaurKing,-1,17,48,74
26700,Boar,-1,46,100,50
26728,BoneDragon,-1,17,74,88
26734,Mummy,-1,41,94,70
26740,Hydra,-1,42,24,41
26791,WalkingDead,-1,52,68,34
26802,DreadKnight,-1,39,23,1
26821,GoldDragon,-1,89,46,46
26834,BlackKnight,-1,84,53,8
26864,Pixie,-1,29,22,7
26920,PsychicElemental,-1,24,71,100
26968,Magog,-1,19,42,56
26985,Rogue,-1,88,72,13
27024,Gnoll,-1,30,20,31
27077,Unicorn,-1,4,92,76
27122,Naga,-1,99,39,9
27128,Sprite,-1,79,47,90
27141,RoyalGriffin,-1,60,81,96
27144,GreenDragon,-1,3,43,80
27207,Roc,-1,30,88,53
27225,Swordsman,-1,8,73,50
27242,Griffin,-1,10,87,78
27268,Firebird,-1,7,81,20
27278,Behemoth,-1,53,63,34
27292,Efreet,-1,23,37,96
27293,Angel,-1,97,100,17
27301,HornedDemon,-1,33,69,46
27369,Manticore,-1,46,6,19
27399,Nomad,-1,46,1,90
27409,Hobgoblin,-1,15,27,37
27427,Troglodyte,-1,68,37,6
27455,Imp,-1,99,93,69
27458,MagmaElemental,-1,81,48,31
27482,Devil,-1,17,57,40
27537,IceElemental,-1,92,56,18
27578,DragonFly,-1,63,100,98
27586,Demon,-1,38,31,12
27616,Skeleton,-1,98,71,57
27664,Unicorn,-1,49,52,24
27667,HornedDemon,-1,54,79,26
27676,StormElemental,-1,91,72,3
27707,Marksman,-1,100,86,94
27709,Halberdier,-1,74,72,100
27726,Nomad,-1,80,8,75
27749,IceElemental,-1,68,75,80
27808,EarthElemental,-1,24,80,95
27819,Monk,-1,35,93,30
27836,BoneDragon,-1,93,44,26
27877,SkeletonWarrior,-1,7,13,54
27887,MagmaElemental,-1,31,14,31
27893,Gremlin,-1,60,15,49
27926,HarpyHag,-1,39,22,23
27954,Sprite,-1,33,36,79
27978,Crusader,-1,51,74,19
27984,GreenDragon,-1,16,1,100
27985,Behemoth,-1,96,19,51
28000,Griffin,-1,20,79,73
28010,Archangel,-1,99,27,60
28073,Crusader,-1,59,87,88
28127,Wight,-1,100,54,62
28132,Sprite,-1,2,75,95
28158,MasterGremlin,-1,26,71,41
28160,MightyGorgon,-1,8,86,9
28211,GreaterBasilisk,-1,76,53,51
28281,StormElemental,-1,52,96,19
28284,Lich,-1,14,81,85
28290,MedusaQueen,-1,100,56,75
28302,EarthElemental,-1,86,34,9
28311,Unicorn,-1,92,19,64
28314,Troll,-1,90,91,52
28324,RoyalGriffin,-1,7,11,64
28432,Scorpicore,-1,33,92,80
28441,Monk,-1,45,55,64
28496,OgreMage,-1,50,92,83
28507,Pikeman,-1,83,91,85
28598,Centaur,-1,15,48,49
28603,Wyvern,-1,52,31,25
28610,Mummy,-1,6,75,57
28628,GoldDragon,-1,24,28,66
28659,Efreet,-1,64,15,78
28666,WaterElemental,-1,86,32,85
28671,Roc,-1,78,78,71
28674,Gremlin,-1,36,4,5
28681,Troll,-1,63,84,11
28732,MasterGenie,-1,2,33,3
28759,Imp,-1,50,98,69
28775,Orc,-1,93,39,74
28798,Centaur,-1,43,64,43
28808,Zombie,-1,84,25,73
28814,HarpyHag,-1,15,57,51
28860,Hobgoblin,-1,97,10,53
28890,Cerberus,-1,33,23,98
28899,ArchMage,-1,4,48,93
28912,Lich,-1,9,21,9
28916,GoldGolem,-1,76,54,73
28946,Angel,-1,51,70,19
28966,Halberdier,-1,58,99,36
28982,ArchDevil,-1,68,99,28
28983,NagaQueen,-1,89,10,71
29019,Cyclops,-1,97,33,5
29044,Lizardman,-1,79,43,86
29080,Basilisk,-1,59,43,90
29111,AncientBehemoth,-1,1,36,17
29142,GrandElf,-1,61,57,99
29166,Dwarf,-1,98,14,36
29177,EnergyElemental,-1,87,53,16
29228,AncientBehemoth,-1,78,24,50
29261,ObsidianGargoyle,-1,31,50,9
29300,Crusader,-1,4,63,70
29301,Sprite,-1,20,21,72
29325,Marksman,-1,59,80,43
29329,HarpyHag,-1,75,80,54
29331,Archangel,-1,57,83,59
29336,OgreMage,-1,65,16,2
29391,Zealot,-1,17,80,26
29409,BlackKnight,-1,89,85,55
29421,OrcChieftain,-1,16,47,63
29439,Basilisk,-1,1,52,52
29445,Zombie,-1,9,37,2
29453,SkeletonWarrior,-1,46,15,42
29485,ArchMage,-1,51,73,40
29489,WolfRider,-1,84,79,94
29528,Skeleton,-1,92,90,61
29536,Monk,-1,80,50,69
29562,BlackKnight,-1,14,12,54
29574,Cerberus,-1,85,8,19
29606,HornedDemon,-1,91,16,27
29629,Halberdier,-1,67,78,18
29650,Wraith,-1,58,31,96
29704,Zombie,-1,92,81,81
29706,OrcChieftain,-1,26,86,82
29714,MedusaQueen,-1,12,28,54
29724,EvilEye,-1,69,51,10
29743,CentaurCaptain,-1,12,70,89
29747,CentaurCaptain,-1,72,11,69
29758,MasterGremlin,-1,77,20,24
29770,Crusader,-1,77,11,70
29792,Orc,-1,38,48,68
29812,Wight,-1,16,41,34
29858,Familiar,-1,63,97,23
29881,Pixie,-1,3,9,6
29896,MasterGremlin,-1,91,100,92
29927,Harpy,-1,16,50,98
29931,RoyalGriffin,-1,44,15,41
29939,DiamondGolem,-1,31,32,62
29966,Mage,-1,94,36,19
29978,PowerLich,-1,52,34,60
29997,GoldGolem,-1,49,95,9
29998,Pegasus,-1,78,33,59
30013,Boar,-1,60,97,51
30026,Marksman,-1,40,95,48
30065,GoldDragon,-1,81,10,38
30068,PsychicElemental,-1,25,20,49
30080,CentaurCaptain,-1,12,24,84
30100,MinotaurKing,-1,9,42,16
30158,GnollMarauder,-1,53,3,70
30162,MagicElemental,-1,20,70,50
30175,Pikeman,-1,16,64,7
30180,Gog,-1,77,14,83
30234,MagmaElemental,-1,33,80,86
30236,Roc,-1,97,46,37
30247,WoodElf,-1,100,11,43
30273,Vampire,-1,27,32,79
30278,Pikeman,-1,30,76,46
30304,Mummy,-1,7,31,68
30347,Boar,-1,1,72,58
30359,Basilisk,-1,93,24,21
30391,Nomad,-1,54,67,36
30411,Naga,-1,30,3,37
30476,PitFiend,-1,21,93,87
30487,DendroidGuard,-1,42,22,22
30491,Angel,-1,65,34,29
30532,Medusa,-1,1,22,46
30550,Roc,-1,38,79,87
30552,MagmaElemental,-1,97,66,95
30564,FireElemental,-1,3,84,79
30573,GoldDragon,-1,36,23,55
30590,VampireLord,-1,66,74,52
30629,EarthElemental,-1,52,100,7
30669,Genie,-1,78,84,24
30671,Champion,-1,12,28,48
30684,SilverPegasus,-1,24,48,81
30694,Gnoll,-1,8,93,9
30702,Wight,-1,47,32,11
30769,StormElemental,-1,78,60,35
30779,RustDragon,-1,80,37,29
30800,SerpentFly,-1,81,96,30
30834,FaerieDragon,-1,85,33,25
30837,Centaur,-1,98,35,22
30863,Scorpicore,-1,12,97,81
30873,OgreMage,-1,33,35,34
30881,Harpy,-1,11,45,82
30892,Giant,-1,49,83,38
30907,Nomad,-1,36,43,9
30955,DendroidGuard,-1,10,52,10
30965,Gorgon,-1,11,98,57
30966,PitLord,-1,45,7,45
30986,IceElemental,-1,10,62,90
30988,IceElemental,-1,89,78,16
31009,EarthElemental,-1,50,73,38
31061,Naga,-1,25,88,42
31074,VampireLord,-1,18,95,75
31076,CyclopsKing,-1,25,64,53
31084,Lizardman,-1,61,30,11
31097,Wight,-1,26,58,87
31159,BlackKnight,-1,17,95,43
31176,Pixie,-1,95,85,15
31185,HarpyHag,-1,26,25,45
31196,Sharpshooter,-1,32,18,68
31227,Mage,-1,77,8,90
31229,Sharpshooter,-1,50,12,19
31273,Roc,-1,89,61,5
31345,Genie,-1,96,12,96
31353,Mummy,-1,98,80,77
31367,VampireLord,-1,22,9,86
31381,Cyclops,-1,85,56,28
31388,Thunderbird,-1,1,66,23
31409,MinotaurKing,-1,22,32,45
31411,AncientBehemoth,-1,81,73,28
31456,Ogre,-1,18,61,34
31472,PsychicElemental,-1,61,15,81
31476,LizardWarrior,-1,17,8,85
31495,Mage,-1,20,78,71
31535,Crusader,-1,23,30,66
31567,GrandElf,-1,20,20,90
31574,WaterElemental,-1,35,30,84
31584,Magog,-1,32,15,72
31586,Marksman,-1,70,24,15
31605,Zombie,-1,1,98,82
31619,AirElemental,-1,24,86,80
31629,HornedDemon,-1,99,75,95
31643,OrcChieftain,-1,6,55,48
31662,Magog,-1,23,38,74
31667,Gorgon,-1,3,49,59
31683,StormElemental,-1,73,61,44
31698,Marksman,-1,31,66,32
31719,WolfRaider,-1,65,29,52
31720,MinotaurKing,-1,91,96,97
31723,HornedDemon,-1,58,55,6
31750,HornedDemon,-1,66,77,15
31771,MagicElemental,-1,87,87,55
31794,Troll,-1,56,73,44
31821,Scorpicore,-1,98,48,88
31825,PitFiend,-1,47,96,86
31829,Familiar,-1,73,82,30
31830,Behemoth,-1,71,49,60
31834,AzureDragon,-1,79,58,1
31858,Harpy,-1,77,92,19
31967,Hydra,-1,97,62,98
32030,DendroidGuard,-1,44,18,60
32076,StormElemental,-1,83,99,80
32086,FaerieDragon,-1,28,85,37
32107,WarUnicorn,-1,35,26,76
32108,GreaterBasilisk,-1,53,5,24
32114,Familiar,-1,67,83,22
32115,RoyalGriffin,-1,6,54,7
32157,EarthElemental,-1,40,62,1
32167,CyclopsKing,-1,99,28,19
32196,AirElemental,-1,24,66,16
32217,StoneGolem,-1,78,57,92
32297,NagaQueen,-1,23,50,48
32298,PsychicElemental,-1,89,61,99
32332,MinotaurKing,-1,59,20,90
32374,Genie,-1,80,95,6
32396,Troll,-1,100,3,1
32417,Pegasus,-1,24,49,93
32438,PitFiend,-1,57,84,19
32449,Halberdier,-1,39,19,98
32453,Harpy,-1,15,85,80
32456,CrystalDragon,-1,76,69,33
32479,Manticore,-1,52,57,77
32515,Archangel,-1,43,46,78
32520,Beholder,-1,61,25,23
32536,ArchMage,-1,79,41,43
32543,Champion,-1,15,92,78
32545,CrystalDragon,-1,86,39,33
32551,EfreetSultan,-1,63,24,52
32565,WalkingDead,-1,77,59,97
32576,Phoenix,-1,77,20,71
32647,Zealot,-1,96,51,34
32651,EarthElemental,-1,89,41,32
32685,Genie,-1,79,39,83
32735,Genie,-1,93,15,72
32745,Devil,-1,87,39,84
32751,Hydra,-1,65,21,73
32754,ArchDevil,-1,9,93,82
32794,OgreMage,-1,65,55,20
32798,MagmaElemental,-1,58,13,13
32812,DendroidSoldier,-1,85,25,92
32822,FaerieDragon,-1,1,47,77
32851,Monk,-1,57,78,3
32857,Firebird,-1,82,39,37
32867,Champion,-1,22,57,42
32875,Firebird,-1,3,57,62
32893,Demon,-1,55,13,63
32924,GnollMarauder,-1,19,13,89
32964,Minotaur,-1,90,41,55
32984,InfernalTroglodyte,-1,6,14,88
32998,Harpy,-1,45,82,29
33028,Gorgon,-1,50,29,83
33031,Magog,-1,94,63,82
33051,GnollMarauder,-1,19,62,38
33053,Titan,-1,29,89,82
33073,Beholder,-1,79,54,70
